,size,db,task,method,trial,fold,score,scorer,selection,X_shape,Type,imputation_WCT,tuning_WCT,imputation_PT,tuning_PT
156,2500,MIMIC,hemo_pvals,Mean+mask,1,1,0.7745635599235882,roc_auc_score,ANOVA,"(30836, 100)",Classification,0.013612,108.72754199999999,0.435205,3478.835613
157,2500,MIMIC,hemo_pvals,Mean+mask,1,2,0.7983474458702975,roc_auc_score,ANOVA,"(30836, 100)",Classification,0.012875,109.12376599999999,0.33887,3486.723414
158,2500,MIMIC,hemo_pvals,Mean+mask,1,3,0.7393543659973514,roc_auc_score,ANOVA,"(30836, 100)",Classification,0.013394999999999999,111.91441499999999,0.013393,3579.290632
159,2500,MIMIC,hemo_pvals,Mean+mask,1,4,0.8060795454300279,roc_auc_score,ANOVA,"(30836, 100)",Classification,0.013217,107.981181,0.013216,3453.525679
160,2500,MIMIC,hemo_pvals,Mean+mask,2,0,0.7576441793821898,roc_auc_score,ANOVA,"(30836, 100)",Classification,0.016436000000000003,115.55166899999999,0.01643,3694.7788619999997
161,2500,MIMIC,hemo_pvals,Mean+mask,2,1,0.752288448949985,roc_auc_score,ANOVA,"(30836, 100)",Classification,0.012787,111.41883999999999,0.408792,3561.243869
162,2500,MIMIC,hemo_pvals,Mean+mask,2,2,0.7796435985696304,roc_auc_score,ANOVA,"(30836, 100)",Classification,0.01277,106.42246499999999,0.40825300000000003,3404.8943759999997
163,2500,MIMIC,hemo_pvals,Mean+mask,2,3,0.7733319007198882,roc_auc_score,ANOVA,"(30836, 100)",Classification,0.012532999999999999,104.254971,0.400706,3335.048636
164,2500,MIMIC,hemo_pvals,Mean+mask,2,4,0.7153315097717614,roc_auc_score,ANOVA,"(30836, 100)",Classification,0.017740000000000002,109.168044,0.017738999999999998,3487.884989
165,2500,MIMIC,hemo_pvals,Mean+mask,3,0,0.7515050855619749,roc_auc_score,ANOVA,"(30836, 100)",Classification,0.015506,119.474556,0.015503,3820.7813079999996
166,2500,MIMIC,hemo_pvals,Mean+mask,3,1,0.7879949150852901,roc_auc_score,ANOVA,"(30836, 100)",Classification,0.012907,112.486103,0.412578,3595.289158
167,2500,MIMIC,hemo_pvals,Mean+mask,3,2,0.7911228021573777,roc_auc_score,ANOVA,"(30836, 100)",Classification,0.012825,103.202933,0.409963,3301.91746
168,2500,MIMIC,hemo_pvals,Mean+mask,3,3,0.798986771195667,roc_auc_score,ANOVA,"(30836, 100)",Classification,0.012631999999999999,105.30123300000001,0.275857,3367.788907
169,2500,MIMIC,hemo_pvals,Mean+mask,3,4,0.8115141559037267,roc_auc_score,ANOVA,"(30836, 100)",Classification,0.012374,107.770323,0.012372,3443.2799240000004
170,2500,MIMIC,hemo_pvals,Mean+mask,4,0,0.7831179450799868,roc_auc_score,ANOVA,"(30836, 100)",Classification,0.015625999999999998,112.965828,0.015625,3612.025205
171,2500,MIMIC,hemo_pvals,Mean+mask,4,1,0.7862334909639633,roc_auc_score,ANOVA,"(30836, 100)",Classification,0.029594,114.310874,0.917063,3657.39581
172,2500,MIMIC,hemo_pvals,Mean+mask,4,2,0.7550978384365872,roc_auc_score,ANOVA,"(30836, 100)",Classification,0.012743,108.713798,0.407461,3474.5126240000004
173,2500,MIMIC,hemo_pvals,Mean+mask,4,3,0.7802129761120338,roc_auc_score,ANOVA,"(30836, 100)",Classification,0.012699,106.521399,0.406022,3408.451373
174,2500,MIMIC,hemo_pvals,Mean+mask,4,4,0.7908978991069037,roc_auc_score,ANOVA,"(30836, 100)",Classification,0.013229,108.65093999999999,0.423008,3472.341371
175,2500,MIMIC,hemo_pvals,Med,0,0,0.7658674668589476,roc_auc_score,ANOVA,"(30836, 100)",Classification,0.027587999999999998,69.307632,0.027587,2215.995468
176,2500,MIMIC,hemo_pvals,Med,0,1,0.7257794474340901,roc_auc_score,ANOVA,"(30836, 100)",Classification,0.022640999999999998,67.11188100000001,0.724137,2147.331964
177,2500,MIMIC,hemo_pvals,Med,0,2,0.7700444843735099,roc_auc_score,ANOVA,"(30836, 100)",Classification,0.022706999999999998,69.104214,0.726167,2211.247332
178,2500,MIMIC,hemo_pvals,Med,0,3,0.7755313075661409,roc_auc_score,ANOVA,"(30836, 100)",Classification,0.022838,66.137148,0.730535,2116.2758329999997
179,2500,MIMIC,hemo_pvals,Med,0,4,0.7528155816561615,roc_auc_score,ANOVA,"(30836, 100)",Classification,0.024408000000000003,74.37700699999999,0.024406999999999998,2375.588138
180,2500,MIMIC,hemo_pvals,Med,1,0,0.7805451957178666,roc_auc_score,ANOVA,"(30836, 100)",Classification,0.02792,71.601618,0.027919,2286.115741
181,2500,MIMIC,hemo_pvals,Med,1,1,0.7770587237744359,roc_auc_score,ANOVA,"(30836, 100)",Classification,0.023329,69.92995400000001,0.746066,2237.559966
182,2500,MIMIC,hemo_pvals,Med,1,2,0.7636605517374105,roc_auc_score,ANOVA,"(30836, 100)",Classification,0.022348,67.018919,0.7147,2144.342134
183,2500,MIMIC,hemo_pvals,Med,1,3,0.7395265385168048,roc_auc_score,ANOVA,"(30836, 100)",Classification,0.022702,68.740624,0.726064,2199.544217
184,2500,MIMIC,hemo_pvals,Med,1,4,0.7608502560796532,roc_auc_score,ANOVA,"(30836, 100)",Classification,0.031076999999999997,70.189778,0.031075,2241.300107
185,2500,MIMIC,hemo_pvals,Med,2,0,0.7359957504887931,roc_auc_score,ANOVA,"(30836, 100)",Classification,0.028214,75.010931,0.028212,2398.56157
186,2500,MIMIC,hemo_pvals,Med,2,1,0.7247040380281198,roc_auc_score,ANOVA,"(30836, 100)",Classification,0.022580000000000003,72.398537,0.7220840000000001,2316.4198469999997
187,2500,MIMIC,hemo_pvals,Med,2,2,0.7585096159862399,roc_auc_score,ANOVA,"(30836, 100)",Classification,0.022874000000000002,71.183172,0.731437,2274.088629
188,2500,MIMIC,hemo_pvals,Med,2,3,0.7181856037020111,roc_auc_score,ANOVA,"(30836, 100)",Classification,0.021595,70.77533299999999,0.021593,2263.498852
189,2500,MIMIC,hemo_pvals,Med,2,4,0.7427870717855843,roc_auc_score,ANOVA,"(30836, 100)",Classification,0.021769999999999998,69.717066,0.021761000000000003,2229.36391
190,2500,MIMIC,hemo_pvals,Med,3,0,0.7424621015489916,roc_auc_score,ANOVA,"(30836, 100)",Classification,0.027306,73.654707,0.027302999999999997,2355.316107
191,2500,MIMIC,hemo_pvals,Med,3,1,0.7655039627727629,roc_auc_score,ANOVA,"(30836, 100)",Classification,0.022938,67.321395,0.733664,2154.084288
192,2500,MIMIC,hemo_pvals,Med,3,2,0.7749625341378408,roc_auc_score,ANOVA,"(30836, 100)",Classification,0.022035,71.049153,0.7047800000000001,2269.862793
193,2500,MIMIC,hemo_pvals,Med,3,3,0.7676238423124107,roc_auc_score,ANOVA,"(30836, 100)",Classification,0.023091999999999998,73.028449,0.738487,2336.022604
194,2500,MIMIC,hemo_pvals,Med,3,4,0.8018675755994861,roc_auc_score,ANOVA,"(30836, 100)",Classification,0.022603,70.296559,0.022601,2247.830845
195,2500,MIMIC,hemo_pvals,Med,4,0,0.7806966126027695,roc_auc_score,ANOVA,"(30836, 100)",Classification,0.028311000000000003,70.508563,0.028308999999999997,2254.335228
196,2500,MIMIC,hemo_pvals,Med,4,1,0.7518496032049116,roc_auc_score,ANOVA,"(30836, 100)",Classification,0.026726,67.643313,0.854874,2163.647421
197,2500,MIMIC,hemo_pvals,Med,4,2,0.7352630463834493,roc_auc_score,ANOVA,"(30836, 100)",Classification,0.021671,66.74041899999999,0.693113,2135.3744079999997
198,2500,MIMIC,hemo_pvals,Med,4,3,0.7737644032668765,roc_auc_score,ANOVA,"(30836, 100)",Classification,0.022324,68.98990400000001,0.714026,2203.777655
199,2500,MIMIC,hemo_pvals,Med,4,4,0.7822698551809042,roc_auc_score,ANOVA,"(30836, 100)",Classification,0.021724,66.814775,0.6947369999999999,2137.544481
200,2500,MIMIC,hemo_pvals,Med+mask,0,0,0.7922307042719066,roc_auc_score,ANOVA,"(30836, 100)",Classification,0.028255000000000002,105.295806,0.028188,3357.136544
201,2500,MIMIC,hemo_pvals,Med+mask,0,1,0.7688138176429797,roc_auc_score,ANOVA,"(30836, 100)",Classification,0.039523,128.973065,1.261771,4113.951175
202,2500,MIMIC,hemo_pvals,Med+mask,0,2,0.7332316695599417,roc_auc_score,ANOVA,"(30836, 100)",Classification,0.030319,109.042647,0.030249,3478.7342020000006
203,2500,MIMIC,hemo_pvals,Med+mask,0,3,0.7625419913240584,roc_auc_score,ANOVA,"(30836, 100)",Classification,0.029532999999999997,100.312223,0.029457999999999998,3200.941834
204,2500,MIMIC,hemo_pvals,Med+mask,0,4,0.7770866856272193,roc_auc_score,ANOVA,"(30836, 100)",Classification,0.024649,127.798374,0.024592,4075.161727
205,2500,MIMIC,hemo_pvals,Med+mask,1,0,0.715998106533796,roc_auc_score,ANOVA,"(30836, 100)",Classification,0.034377,100.091841,0.034296,3189.419022
206,2500,MIMIC,hemo_pvals,Med+mask,1,1,0.7828293079916098,roc_auc_score,ANOVA,"(30836, 100)",Classification,0.025886000000000003,99.602303,0.8261270000000001,3179.390927
207,2500,MIMIC,hemo_pvals,Med+mask,1,2,0.7965502495638512,roc_auc_score,ANOVA,"(30836, 100)",Classification,0.02585,98.308821,0.824924,3138.137944
208,2500,MIMIC,hemo_pvals,Med+mask,1,3,0.750440550209865,roc_auc_score,ANOVA,"(30836, 100)",Classification,0.025452000000000002,102.197499,0.812399,3258.6754309999997
209,2500,MIMIC,hemo_pvals,Med+mask,1,4,0.7981238373500448,roc_auc_score,ANOVA,"(30836, 100)",Classification,0.024423,106.414639,0.024364,3395.5617799999995
210,2500,MIMIC,hemo_pvals,Med+mask,2,0,0.7664323998475906,roc_auc_score,ANOVA,"(30836, 100)",Classification,0.032255,118.75166000000002,0.032254000000000005,3788.5205060000003
211,2500,MIMIC,hemo_pvals,Med+mask,2,1,0.7511890475839103,roc_auc_score,ANOVA,"(30836, 100)",Classification,0.029947,118.404067,0.958045,3784.990961
212,2500,MIMIC,hemo_pvals,Med+mask,2,2,0.7765453562396141,roc_auc_score,ANOVA,"(30836, 100)",Classification,0.024717,102.068467,0.12235499999999999,3264.40333
213,2500,MIMIC,hemo_pvals,Med+mask,2,3,0.7536943087704854,roc_auc_score,ANOVA,"(30836, 100)",Classification,0.026479000000000003,113.13585400000001,0.026479000000000003,3618.497589
214,2500,MIMIC,hemo_pvals,Med+mask,2,4,0.7249367514109301,roc_auc_score,ANOVA,"(30836, 100)",Classification,0.024773,120.262652,0.024772,3842.734297
215,2500,MIMIC,hemo_pvals,Med+mask,3,0,0.7438547571612333,roc_auc_score,ANOVA,"(30836, 100)",Classification,0.034154000000000004,116.45358200000001,0.034152999999999996,3724.1012450000003
216,2500,MIMIC,hemo_pvals,Med+mask,3,1,0.7914246003030064,roc_auc_score,ANOVA,"(30836, 100)",Classification,0.024991,110.95368899999998,0.799317,3546.723996
217,2500,MIMIC,hemo_pvals,Med+mask,3,2,0.7829961729371552,roc_auc_score,ANOVA,"(30836, 100)",Classification,0.030648,108.65263,0.030649000000000003,3475.0385490000003
218,2500,MIMIC,hemo_pvals,Med+mask,3,3,0.7930837996878457,roc_auc_score,ANOVA,"(30836, 100)",Classification,0.024475999999999998,111.184349,0.38778,3556.303095
219,2500,MIMIC,hemo_pvals,Med+mask,3,4,0.8093842653303662,roc_auc_score,ANOVA,"(30836, 100)",Classification,0.033007,109.304597,0.033007999999999996,3492.845043
220,2500,MIMIC,hemo_pvals,Med+mask,4,0,0.7927583116391644,roc_auc_score,ANOVA,"(30836, 100)",Classification,0.031404,111.228851,0.031402,3556.701529
221,2500,MIMIC,hemo_pvals,Med+mask,4,1,0.7758101062248348,roc_auc_score,ANOVA,"(30836, 100)",Classification,0.024837,107.424901,0.794495,3437.262575
222,2500,MIMIC,hemo_pvals,Med+mask,4,2,0.7283109875841607,roc_auc_score,ANOVA,"(30836, 100)",Classification,0.025654000000000003,107.55033799999998,0.82065,3437.1117310000004
223,2500,MIMIC,hemo_pvals,Med+mask,4,3,0.7783608485731903,roc_auc_score,ANOVA,"(30836, 100)",Classification,0.024861,103.244934,0.02486,3302.319773
224,2500,MIMIC,hemo_pvals,Med+mask,4,4,0.7911052828483807,roc_auc_score,ANOVA,"(30836, 100)",Classification,0.024525,105.51110200000001,0.024524,3374.5539740000004
225,2500,MIMIC,septic_pvals,Iter,0,0,0.8881083125177816,roc_auc_score,ANOVA,"(30836, 100)",Classification,6.912658,88.755488,219.781961,2836.123278
226,2500,MIMIC,septic_pvals,Iter,0,1,0.8790283690926801,roc_auc_score,ANOVA,"(30836, 100)",Classification,6.117022,84.321973,195.710992,2697.979844
227,2500,MIMIC,septic_pvals,Iter,0,2,0.8811979496344838,roc_auc_score,ANOVA,"(30836, 100)",Classification,5.514892,83.98611,176.458502,2687.192242
228,2500,MIMIC,septic_pvals,Iter,0,3,0.8713908433928093,roc_auc_score,ANOVA,"(30836, 100)",Classification,5.721951,87.96025,183.093696,2810.845313
229,2500,MIMIC,septic_pvals,Iter,0,4,0.8750471249791327,roc_auc_score,ANOVA,"(30836, 100)",Classification,6.194466,85.728286,197.669305,2742.978838
230,2500,MIMIC,septic_pvals,Iter,1,0,0.8885893114366795,roc_auc_score,ANOVA,"(30836, 100)",Classification,9.107565,91.02691,290.35722000000004,2912.433969
231,2500,MIMIC,septic_pvals,Iter,1,1,0.8976612365347806,roc_auc_score,ANOVA,"(30836, 100)",Classification,7.624833,88.96963000000001,243.985994,2846.605083
232,2500,MIMIC,septic_pvals,Iter,1,2,0.883390943187623,roc_auc_score,ANOVA,"(30836, 100)",Classification,14.878048999999999,85.65279100000001,473.080318,2739.760433
233,2500,MIMIC,septic_pvals,Iter,1,3,0.8911129067799877,roc_auc_score,ANOVA,"(30836, 100)",Classification,14.865910000000001,85.44268199999999,475.661929,2733.772605
234,2500,MIMIC,septic_pvals,Iter,1,4,0.8792528948363308,roc_auc_score,ANOVA,"(30836, 100)",Classification,13.401673,88.187727,428.263663,2818.408917
235,2500,MIMIC,septic_pvals,Iter,2,0,0.8799746827304092,roc_auc_score,ANOVA,"(30836, 100)",Classification,6.662095,87.626147,211.981716,2803.610411
236,2500,MIMIC,septic_pvals,Iter,2,1,0.881211519110946,roc_auc_score,ANOVA,"(30836, 100)",Classification,10.298316999999999,88.617121,329.090745,2831.899998
237,2500,MIMIC,septic_pvals,Iter,2,2,0.8886543643627987,roc_auc_score,ANOVA,"(30836, 100)",Classification,10.969772,85.223826,350.39858599999997,2726.821307
238,2500,MIMIC,septic_pvals,Iter,2,3,0.8911735162690092,roc_auc_score,ANOVA,"(30836, 100)",Classification,10.509789999999999,84.838307,335.520414,2714.419428
239,2500,MIMIC,septic_pvals,Iter,2,4,0.8991208615645787,roc_auc_score,ANOVA,"(30836, 100)",Classification,8.097996,85.92206,258.287998,2745.624287
240,2500,MIMIC,septic_pvals,Iter,3,0,0.8842004795236473,roc_auc_score,ANOVA,"(30836, 100)",Classification,9.340428999999999,90.567454,297.554299,2897.943542
241,2500,MIMIC,septic_pvals,Iter,3,1,0.895964699523077,roc_auc_score,ANOVA,"(30836, 100)",Classification,5.873631,86.079205,187.955366,2750.790875
242,2500,MIMIC,septic_pvals,Iter,3,2,0.8844370264639785,roc_auc_score,ANOVA,"(30836, 100)",Classification,5.718244,87.275482,182.976112,2792.443288
243,2500,MIMIC,septic_pvals,Iter,3,3,0.8927401362430822,roc_auc_score,ANOVA,"(30836, 100)",Classification,13.369338,88.512853,427.796263,2832.23469
244,2500,MIMIC,septic_pvals,Iter,3,4,0.8952373730671772,roc_auc_score,ANOVA,"(30836, 100)",Classification,5.360112,86.564297,170.951672,2769.7315280000003
245,2500,MIMIC,septic_pvals,Iter,4,0,0.8865701280236048,roc_auc_score,ANOVA,"(30836, 100)",Classification,10.639008,87.147379,339.36185,2788.596453
246,2500,MIMIC,septic_pvals,Iter,4,1,0.8873050196514467,roc_auc_score,ANOVA,"(30836, 100)",Classification,11.135072000000001,81.18841,356.304373,2597.888802
247,2500,MIMIC,septic_pvals,Iter,4,2,0.8813661960374461,roc_auc_score,ANOVA,"(30836, 100)",Classification,9.90302,87.41069499999999,316.88012000000003,2793.337031
248,2500,MIMIC,septic_pvals,Iter,4,3,0.8897547381326432,roc_auc_score,ANOVA,"(30836, 100)",Classification,8.6043,83.739056,274.73663,2679.5584489999997
249,2500,MIMIC,septic_pvals,Iter,4,4,0.899027461272047,roc_auc_score,ANOVA,"(30836, 100)",Classification,7.593373,87.970958,242.475164,2814.928021
250,2500,MIMIC,septic_pvals,Iter+mask,0,0,0.9112393355306823,roc_auc_score,ANOVA,"(30836, 100)",Classification,6.381032,139.777385,201.58301200000002,4461.884811999999
251,2500,MIMIC,septic_pvals,Iter+mask,0,1,0.9115244959386355,roc_auc_score,ANOVA,"(30836, 100)",Classification,7.695822,133.26763200000002,245.603349,4251.223515
252,2500,MIMIC,septic_pvals,Iter+mask,0,2,0.9092516086312243,roc_auc_score,ANOVA,"(30836, 100)",Classification,5.9297010000000006,135.823254,188.691702,4335.554456
253,2500,MIMIC,septic_pvals,Iter+mask,0,3,0.888230966486842,roc_auc_score,ANOVA,"(30836, 100)",Classification,6.9620809999999995,137.45208799999997,221.507114,4384.355614
254,2500,MIMIC,septic_pvals,Iter+mask,0,4,0.9110802025794442,roc_auc_score,ANOVA,"(30836, 100)",Classification,5.850353,123.618757,186.164766,3946.052933
255,2500,MIMIC,septic_pvals,Iter+mask,1,0,0.9120827829702214,roc_auc_score,ANOVA,"(30836, 100)",Classification,11.879252000000001,132.501087,378.551465,4239.484114
256,2500,MIMIC,septic_pvals,Iter+mask,1,1,0.9137174265535721,roc_auc_score,ANOVA,"(30836, 100)",Classification,7.089391,135.535296,226.854861,4332.838409
257,2500,MIMIC,septic_pvals,Iter+mask,1,2,0.9078196512352518,roc_auc_score,ANOVA,"(30836, 100)",Classification,12.815652,125.890616,410.03288399999997,4027.7524
258,2500,MIMIC,septic_pvals,Iter+mask,1,3,0.9166907908796905,roc_auc_score,ANOVA,"(30836, 100)",Classification,15.54667,128.264693,497.166713,4100.030783
259,2500,MIMIC,septic_pvals,Iter+mask,1,4,0.9088095055214804,roc_auc_score,ANOVA,"(30836, 100)",Classification,11.742695,122.70297099999999,375.07655800000003,3925.9877909999996
260,2500,MIMIC,septic_pvals,Iter+mask,2,0,0.9086604552702853,roc_auc_score,ANOVA,"(30836, 100)",Classification,6.689088000000001,135.303427,212.819619,4329.297562
261,2500,MIMIC,septic_pvals,Iter+mask,2,1,0.9054186091598799,roc_auc_score,ANOVA,"(30836, 100)",Classification,8.086041999999999,139.113536,258.72488300000003,4447.555552000001
262,2500,MIMIC,septic_pvals,Iter+mask,2,2,0.9135759540619598,roc_auc_score,ANOVA,"(30836, 100)",Classification,6.86636,130.096958,219.68523,4162.665948
263,2500,MIMIC,septic_pvals,Iter+mask,2,3,0.9146317549967835,roc_auc_score,ANOVA,"(30836, 100)",Classification,5.183102,129.28435,165.825127,4133.219534000001
264,2500,MIMIC,septic_pvals,Iter+mask,2,4,0.9150759224795698,roc_auc_score,ANOVA,"(30836, 100)",Classification,6.616053999999999,120.37849299999999,211.10304100000002,3851.9609609999998
265,2500,MIMIC,septic_pvals,Iter+mask,3,0,0.9141153344575103,roc_auc_score,ANOVA,"(30836, 100)",Classification,10.106374,136.2035,322.130809,4354.712064
266,2500,MIMIC,septic_pvals,Iter+mask,3,1,0.9149356709890862,roc_auc_score,ANOVA,"(30836, 100)",Classification,7.514052,125.81533300000001,240.26442200000002,4025.555004
267,2500,MIMIC,septic_pvals,Iter+mask,3,2,0.9174428772244595,roc_auc_score,ANOVA,"(30836, 100)",Classification,5.1245330000000004,126.29823999999999,163.97843400000002,4037.845557
268,2500,MIMIC,septic_pvals,Iter+mask,3,3,0.9178052250439769,roc_auc_score,ANOVA,"(30836, 100)",Classification,8.264526,136.695363,264.429067,4373.5496
269,2500,MIMIC,septic_pvals,Iter+mask,3,4,0.919349124326942,roc_auc_score,ANOVA,"(30836, 100)",Classification,5.776757,134.37901599999998,184.201044,4296.517947
270,2500,MIMIC,septic_pvals,Iter+mask,4,0,0.9144869090175164,roc_auc_score,ANOVA,"(30836, 100)",Classification,6.476209,134.152679,205.880678,4289.549608
271,2500,MIMIC,septic_pvals,Iter+mask,4,1,0.9172879737204305,roc_auc_score,ANOVA,"(30836, 100)",Classification,9.591431,132.907408,306.918041,4252.642102000001
272,2500,MIMIC,septic_pvals,Iter+mask,4,2,0.9094813834209647,roc_auc_score,ANOVA,"(30836, 100)",Classification,11.033634,124.175339,353.028229,3971.9239039999998
273,2500,MIMIC,septic_pvals,Iter+mask,4,3,0.9041642004332011,roc_auc_score,ANOVA,"(30836, 100)",Classification,9.120345,121.804353,291.833963,3897.3656990000004
274,2500,MIMIC,septic_pvals,Iter+mask,4,4,0.9160019951913702,roc_auc_score,ANOVA,"(30836, 100)",Classification,9.744997,126.043222,311.495592,4033.214974
275,2500,MIMIC,septic_pvals,KNN,0,0,0.8613102832488488,roc_auc_score,ANOVA,"(30836, 100)",Classification,5.16525,85.716197,16.978617,2740.973719
276,2500,MIMIC,septic_pvals,KNN,0,1,0.8586434153813364,roc_auc_score,ANOVA,"(30836, 100)",Classification,3.173694,86.484763,11.985832,2765.796127
277,2500,MIMIC,septic_pvals,KNN,0,2,0.8610684746747876,roc_auc_score,ANOVA,"(30836, 100)",Classification,4.5753129999999995,83.74821,16.513334,2678.2420899999997
278,2500,MIMIC,septic_pvals,KNN,0,3,0.8624133885366825,roc_auc_score,ANOVA,"(30836, 100)",Classification,3.769978,88.054109,18.297245999999998,2812.591614
279,2500,MIMIC,septic_pvals,KNN,0,4,0.8666652920963237,roc_auc_score,ANOVA,"(30836, 100)",Classification,3.748911,85.56225500000001,16.507491,2735.7410640000003
280,2500,MIMIC,septic_pvals,KNN,1,0,0.885410755982723,roc_auc_score,ANOVA,"(30836, 100)",Classification,4.420225,84.91406500000001,16.677477,2715.153805
281,2500,MIMIC,septic_pvals,KNN,1,1,0.8669279709783388,roc_auc_score,ANOVA,"(30836, 100)",Classification,3.935781,82.95486600000001,17.698985999999998,2652.836347
282,2500,MIMIC,septic_pvals,KNN,1,2,0.860821177889467,roc_auc_score,ANOVA,"(30836, 100)",Classification,3.402142,81.659174,16.786232000000002,2611.2366230000002
283,2500,MIMIC,septic_pvals,KNN,1,3,0.8758547102308791,roc_auc_score,ANOVA,"(30836, 100)",Classification,4.325258,80.703295,18.510820000000002,2580.818911
284,2500,MIMIC,septic_pvals,KNN,1,4,0.8626989265738509,roc_auc_score,ANOVA,"(30836, 100)",Classification,3.378801,79.29691600000001,15.780884,2535.7636079999997
285,2500,MIMIC,septic_pvals,KNN,2,0,0.8756024161522791,roc_auc_score,ANOVA,"(30836, 100)",Classification,3.639986,82.10318199999999,15.831328,2625.4698670000002
286,2500,MIMIC,septic_pvals,KNN,2,1,0.8659472930820367,roc_auc_score,ANOVA,"(30836, 100)",Classification,3.5349230000000005,85.6034,17.665971,2733.748568
287,2500,MIMIC,septic_pvals,KNN,2,2,0.8688453707303069,roc_auc_score,ANOVA,"(30836, 100)",Classification,4.133786,82.95626700000001,15.814634,2652.940693
288,2500,MIMIC,septic_pvals,KNN,2,3,0.8707587676125951,roc_auc_score,ANOVA,"(30836, 100)",Classification,3.159641,84.97143299999999,17.553695,2717.473266
289,2500,MIMIC,septic_pvals,KNN,2,4,0.8738419339268206,roc_auc_score,ANOVA,"(30836, 100)",Classification,3.836179,83.347719,18.288370999999998,2664.939026
290,2500,MIMIC,septic_pvals,KNN,3,0,0.8699210853124062,roc_auc_score,ANOVA,"(30836, 100)",Classification,3.7676550000000004,88.41302900000001,15.905654,2827.500813
